what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338670728154
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338670733293
error,log,,,"Unhandled event loop exception",1338670733348
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338670782117
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338670802483
error,log,,,"Unhandled event loop exception",1338670820348
error,log,,,"Unhandled event loop exception",1338670820402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338670822461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338670823393
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338670826341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338670829170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338670829762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338670830473
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338670831381
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338670843015
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338670849475
error,log,,,"Unhandled event loop exception",1338670870252
error,log,,,"Unhandled event loop exception",1338670870275
error,log,,,"Unhandled event loop exception",1338670873013
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338670888330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1338670893930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338670910872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338670911878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338670912464
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338670913452
error,log,,,"Unhandled event loop exception",1338670913498
error,log,,,"Unhandled event loop exception",1338670913501
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338670989931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338670994841
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338670996190
error,log,,,"Unhandled event loop exception",1338671000885
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671004187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338671019782
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1338671023641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1338671025028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338671026448
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671028143
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671048916
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671055475
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671058543
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338671060957
opened,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671061098
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671061165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338671068295
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671069581
error,log,,,"Unhandled event loop exception",1338671069625
error,log,,,"Unhandled event loop exception",1338671069634
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671079058
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671079123
closed,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671079123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338671090190
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671091858
error,log,,,"Unhandled event loop exception",1338671094762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671096335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671097045
error,log,,,"Unhandled event loop exception",1338671100487
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671101495
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671102875
error,log,,,"Unhandled event loop exception",1338671103334
error,log,,,"(Build 3.0.0.1321644809) [ERROR]  For input string: """"",1338671118424
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671118728
closed,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671118733
opened,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671120167
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671120326
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671189382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338671198152
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671198600
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671217036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671218725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671261198
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671262567
error,log,,,"Unhandled event loop exception",1338671262615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671267236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671268779
error,log,,,"Unhandled event loop exception",1338671307068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671318227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671319965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671359597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671360926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671362471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671393377
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671399922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1338671403621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1338671407316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338671410954
activated,view,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal.views.terminal",1338671412589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671443958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671517797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671518619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671538270
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338671544751
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671544923
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671545003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1338671558783
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338671560272
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671560452
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671560490
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338671563040
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671563210
